1,2,3
21.52,21.44,2022-04-16 15:03:47.645388
21.52,21.44,2022-04-16 15:03:58.356317
21.52,21.44,2022-04-16 15:04:09.071149
21.52,21.44,2022-04-16 15:04:19.785984
21.52,21.44,2022-04-16 15:04:30.500579
21.52,21.44,2022-04-16 15:04:41.215623
21.52,21.44,2022-04-16 15:04:51.930597
21.52,21.44,2022-04-16 15:05:02.645361
21.52,21.44,2022-04-16 15:05:13.360136
21.52,21.44,2022-04-16 15:05:24.075033
21.52,21.44,2022-04-16 15:05:34.785940
21.52,21.44,2022-04-16 15:05:45.500821
21.6,21.44,2022-04-16 15:05:56.215621
21.52,21.44,2022-04-16 15:06:06.930451
21.52,21.44,2022-04-16 15:06:17.645306
21.52,21.44,2022-04-16 15:06:28.360048
21.43,21.44,2022-04-16 15:06:39.074976
21.52,21.44,2022-04-16 15:06:49.789817
21.43,21.44,2022-04-16 15:07:00.504686
21.35,21.44,2022-04-16 15:07:11.215367
21.43,21.44,2022-04-16 15:07:21.930497
21.43,21.44,2022-04-16 15:07:32.645277
21.43,21.44,2022-04-16 15:07:43.360145
21.35,21.44,2022-04-16 15:07:54.075002
21.35,21.44,2022-04-16 15:08:04.789753
21.35,21.44,2022-04-16 15:08:15.504701
21.27,21.37,2022-04-16 15:08:26.219197
21.35,21.37,2022-04-16 15:08:36.934336
21.27,21.37,2022-04-16 15:08:47.645232
21.35,21.37,2022-04-16 15:08:58.360119
21.35,21.37,2022-04-16 15:09:09.074943
21.27,21.37,2022-04-16 15:09:19.789636
21.27,21.37,2022-04-16 15:09:30.504598
21.27,21.37,2022-04-16 15:09:41.219435
21.27,21.37,2022-04-16 15:09:51.934340
21.18,21.37,2022-04-16 15:10:02.649125
21.27,21.37,2022-04-16 15:10:13.363941
21.35,21.37,2022-04-16 15:10:24.074862
21.27,21.37,2022-04-16 15:10:34.789796
21.35,21.37,2022-04-16 15:10:45.504580
21.27,21.37,2022-04-16 15:10:56.219465
21.27,21.37,2022-04-16 15:11:06.934401
21.35,21.37,2022-04-16 15:11:17.649139
21.27,21.37,2022-04-16 15:11:28.364017
21.18,21.37,2022-04-16 15:11:39.078812
21.27,21.31,2022-04-16 15:11:49.793610
21.18,21.37,2022-04-16 15:12:00.504415
21.27,21.31,2022-04-16 15:12:11.219450
21.27,21.31,2022-04-16 15:12:21.934362
21.27,21.31,2022-04-16 15:12:32.649200
21.27,21.31,2022-04-16 15:12:43.363993
21.27,21.31,2022-04-16 15:12:54.078806
21.18,21.31,2022-04-16 15:13:04.793694
21.18,21.31,2022-04-16 15:13:15.508562
21.18,21.31,2022-04-16 15:13:26.223246
21.1,21.31,2022-04-16 15:13:36.938169
21.18,21.31,2022-04-16 15:13:47.649111
21.18,21.31,2022-04-16 15:13:58.363903
21.18,21.31,2022-04-16 15:14:09.078772
21.27,21.31,2022-04-16 15:14:19.793689
21.18,21.31,2022-04-16 15:14:30.508516
21.1,21.31,2022-04-16 15:14:41.223388
21.18,21.31,2022-04-16 15:14:51.938192
21.18,21.31,2022-04-16 15:15:02.653048
21.27,21.31,2022-04-16 15:15:13.363866
21.18,21.31,2022-04-16 15:15:24.078908
21.18,21.31,2022-04-16 15:15:34.793657
21.18,21.31,2022-04-16 15:15:45.508498
21.18,21.31,2022-04-16 15:15:56.223373
21.1,21.31,2022-04-16 15:16:06.938173
21.27,21.31,2022-04-16 15:16:17.653022
21.18,21.31,2022-04-16 15:16:28.367843
21.18,21.31,2022-04-16 15:16:39.082657
21.18,21.25,2022-04-16 15:16:49.793610
21.27,21.25,2022-04-16 15:17:00.508496
21.1,21.25,2022-04-16 15:17:11.223331
21.1,21.31,2022-04-16 15:17:21.938226
21.27,21.25,2022-04-16 15:17:32.653024
21.18,21.25,2022-04-16 15:17:43.367893
21.1,21.25,2022-04-16 15:17:54.082607
21.18,21.25,2022-04-16 15:18:04.797513
21.27,21.25,2022-04-16 15:18:15.512325
21.18,21.25,2022-04-16 15:18:26.223092
21.1,21.25,2022-04-16 15:18:36.938172
21.18,21.25,2022-04-16 15:18:47.652970
21.18,21.25,2022-04-16 15:18:58.367867
21.18,21.25,2022-04-16 15:19:09.082604
21.18,21.25,2022-04-16 15:19:19.797536
21.1,21.25,2022-04-16 15:19:30.512252
21.27,21.25,2022-04-16 15:19:41.227183
21.18,21.25,2022-04-16 15:19:51.938130
21.27,21.25,2022-04-16 15:20:02.653000
21.1,21.25,2022-04-16 15:20:13.367783
21.18,21.25,2022-04-16 15:20:24.082577
21.18,21.25,2022-04-16 15:20:34.797421
21.1,21.25,2022-04-16 15:20:45.512287
21.18,21.25,2022-04-16 15:20:56.227139
21.27,21.25,2022-04-16 15:21:06.941985
21.18,21.25,2022-04-16 15:21:17.656773
21.18,21.25,2022-04-16 15:21:28.367839
21.1,21.25,2022-04-16 15:21:39.082661
21.18,21.25,2022-04-16 15:21:49.797534
21.18,21.25,2022-04-16 15:22:00.512282
21.1,21.25,2022-04-16 15:22:11.227183
21.18,21.25,2022-04-16 15:22:21.942059
21.18,21.25,2022-04-16 15:22:32.656745
21.18,21.25,2022-04-16 15:22:43.371777
21.18,21.25,2022-04-16 15:22:54.082562
21.27,21.25,2022-04-16 15:23:04.797521
21.27,21.25,2022-04-16 15:23:15.512288
21.27,21.25,2022-04-16 15:23:26.227165
21.18,21.25,2022-04-16 15:23:36.941976
21.18,21.25,2022-04-16 15:23:47.656826
21.18,21.25,2022-04-16 15:23:58.371623
21.27,21.25,2022-04-16 15:24:09.086549
21.18,21.25,2022-04-16 15:24:19.797416
21.35,21.25,2022-04-16 15:24:30.512294
21.27,21.25,2022-04-16 15:24:41.227124
21.27,21.25,2022-04-16 15:24:51.941970
21.18,21.25,2022-04-16 15:25:02.656756
21.27,21.31,2022-04-16 15:25:13.371655
21.35,21.31,2022-04-16 15:25:24.086405
21.27,21.31,2022-04-16 15:25:34.801356
21.27,21.31,2022-04-16 15:25:45.512232
21.35,21.25,2022-04-16 15:25:56.227096
21.35,21.31,2022-04-16 15:26:06.941934
21.35,21.31,2022-04-16 15:26:17.656800
21.35,21.31,2022-04-16 15:26:28.371673
21.35,21.31,2022-04-16 15:26:39.086471
21.35,21.31,2022-04-16 15:26:49.801189
21.35,21.31,2022-04-16 15:27:00.516146
21.43,21.31,2022-04-16 15:27:11.231008
21.35,21.31,2022-04-16 15:27:21.941945
21.35,21.31,2022-04-16 15:27:32.656793
21.35,21.31,2022-04-16 15:27:43.371692
21.43,21.31,2022-04-16 15:27:54.086439
21.35,21.31,2022-04-16 15:28:04.801251
21.43,21.31,2022-04-16 15:28:15.516140
21.43,21.31,2022-04-16 15:28:26.230956
21.35,21.31,2022-04-16 15:28:36.945862
21.35,21.31,2022-04-16 15:28:47.656760
21.43,21.31,2022-04-16 15:28:58.371594
21.43,21.31,2022-04-16 15:29:09.086437
21.43,21.31,2022-04-16 15:29:19.801285
21.35,21.31,2022-04-16 15:29:30.515951
21.35,21.31,2022-04-16 15:29:41.230949
21.43,21.31,2022-04-16 15:29:51.945835
21.43,21.31,2022-04-16 15:30:02.660638
21.43,21.31,2022-04-16 15:30:13.375479
21.43,21.31,2022-04-16 15:30:24.086403
21.43,21.31,2022-04-16 15:30:34.801220
21.52,21.31,2022-04-16 15:30:45.516123
21.43,21.31,2022-04-16 15:30:56.230893
21.35,21.31,2022-04-16 15:31:06.945756
21.52,21.31,2022-04-16 15:31:17.660673
21.52,21.31,2022-04-16 15:31:28.375454
21.43,21.31,2022-04-16 15:31:39.090300
21.43,21.31,2022-04-16 15:31:49.801200
21.52,21.31,2022-04-16 15:32:00.516105
21.43,21.31,2022-04-16 15:32:11.230935
21.43,21.31,2022-04-16 15:32:21.945765
21.43,21.31,2022-04-16 15:32:32.660584
21.43,21.31,2022-04-16 15:32:43.375237
21.43,21.31,2022-04-16 15:32:54.090347
21.43,21.31,2022-04-16 15:33:04.805127
21.43,21.31,2022-04-16 15:33:15.519957
21.35,21.31,2022-04-16 15:33:26.230861
21.43,21.31,2022-04-16 15:33:36.945888
21.43,21.31,2022-04-16 15:33:47.660767
21.43,21.31,2022-04-16 15:33:58.375659
21.52,21.31,2022-04-16 15:34:09.090481
21.43,21.31,2022-04-16 15:34:19.805294
21.43,21.31,2022-04-16 15:34:30.520362
21.43,21.31,2022-04-16 15:34:41.235275
21.52,21.31,2022-04-16 15:34:51.946292
21.43,21.31,2022-04-16 15:35:02.661225
21.52,21.31,2022-04-16 15:35:13.376079
21.52,21.31,2022-04-16 15:35:24.090969
21.52,21.31,2022-04-16 15:35:34.805848
21.52,21.31,2022-04-16 15:35:45.520779
21.52,21.31,2022-04-16 15:35:56.235641
21.43,21.31,2022-04-16 15:36:06.950435
21.43,21.31,2022-04-16 15:36:17.665504
21.43,21.31,2022-04-16 15:36:28.376453
21.52,21.31,2022-04-16 15:36:39.091396
21.43,21.31,2022-04-16 15:36:49.806256
21.52,21.31,2022-04-16 15:37:00.521184
21.52,21.31,2022-04-16 15:37:11.236010
21.35,21.31,2022-04-16 15:37:21.950956
21.43,21.31,2022-04-16 15:37:32.665741
21.52,21.31,2022-04-16 15:37:43.380685
21.52,21.31,2022-04-16 15:37:54.091643
21.43,21.31,2022-04-16 15:38:04.806463
21.43,21.31,2022-04-16 15:38:15.521423
21.43,21.31,2022-04-16 15:38:26.236328
21.43,21.31,2022-04-16 15:38:36.951297
21.43,21.31,2022-04-16 15:38:47.666143
21.43,21.31,2022-04-16 15:38:58.381017
21.52,21.31,2022-04-16 15:39:09.095718
21.52,21.31,2022-04-16 15:39:19.810711
21.43,21.31,2022-04-16 15:39:30.521720
21.52,21.31,2022-04-16 15:39:41.236610
21.52,21.31,2022-04-16 15:39:51.951459
21.43,21.31,2022-04-16 15:40:02.666352
21.43,21.31,2022-04-16 15:40:13.381203
21.43,21.31,2022-04-16 15:40:24.096162
21.43,21.31,2022-04-16 15:40:34.810976
21.43,21.31,2022-04-16 15:40:45.525902
21.43,21.31,2022-04-16 15:40:56.236789
21.43,21.31,2022-04-16 15:41:06.951746
21.43,21.31,2022-04-16 15:41:17.666494
21.43,21.31,2022-04-16 15:41:28.381515
21.43,21.31,2022-04-16 15:41:39.096385
21.35,21.31,2022-04-16 15:41:49.811243
21.43,21.31,2022-04-16 15:42:00.526160
21.43,21.31,2022-04-16 15:42:11.240858
21.52,21.31,2022-04-16 15:42:21.955775
21.52,21.31,2022-04-16 15:42:32.666837
21.52,21.31,2022-04-16 15:42:43.381708
21.43,21.31,2022-04-16 15:42:54.096492
21.43,21.31,2022-04-16 15:43:04.811436
21.43,21.31,2022-04-16 15:43:15.526348
21.43,21.31,2022-04-16 15:43:26.241214
21.43,21.31,2022-04-16 15:43:36.956079
21.52,21.31,2022-04-16 15:43:47.670918
21.43,21.31,2022-04-16 15:43:58.385823
21.43,21.31,2022-04-16 15:44:09.096784
21.43,21.31,2022-04-16 15:44:19.811668
21.43,21.31,2022-04-16 15:44:30.526459
21.35,21.31,2022-04-16 15:44:41.241408
21.35,21.31,2022-04-16 15:44:51.956262
21.43,21.31,2022-04-16 15:45:02.671158
21.43,21.31,2022-04-16 15:45:13.385927
21.43,21.31,2022-04-16 15:45:24.100858
21.52,21.31,2022-04-16 15:45:34.815732
21.43,21.31,2022-04-16 15:45:45.526584
21.52,21.31,2022-04-16 15:45:56.241581
21.43,21.31,2022-04-16 15:46:06.956432
21.43,21.31,2022-04-16 15:46:17.671284
21.43,21.31,2022-04-16 15:46:28.386103
21.52,21.31,2022-04-16 15:46:39.100897
21.43,21.31,2022-04-16 15:46:49.815941
21.52,21.31,2022-04-16 15:47:00.530724
21.43,21.31,2022-04-16 15:47:11.245572
21.52,21.31,2022-04-16 15:47:21.956594
21.52,21.31,2022-04-16 15:47:32.671367
21.35,21.31,2022-04-16 15:47:43.386271
21.35,21.31,2022-04-16 15:47:54.101146
21.43,21.31,2022-04-16 15:48:04.816008
21.35,21.31,2022-04-16 15:48:15.530894
21.35,21.31,2022-04-16 15:48:26.245716
21.43,21.31,2022-04-16 15:48:36.960599
21.43,21.31,2022-04-16 15:48:47.671466
21.35,21.31,2022-04-16 15:48:58.386489
21.27,21.31,2022-04-16 15:49:09.101244
21.27,21.31,2022-04-16 15:49:19.816033
21.27,21.25,2022-04-16 15:49:30.530986
21.35,21.31,2022-04-16 15:49:41.245859
21.35,21.31,2022-04-16 15:49:51.960770
21.35,21.31,2022-04-16 15:50:02.675518
21.35,21.25,2022-04-16 15:50:13.390442
21.35,21.25,2022-04-16 15:50:24.101227
21.27,21.25,2022-04-16 15:50:34.816242
21.27,21.31,2022-04-16 15:50:45.531023
21.27,21.25,2022-04-16 15:50:56.246045
21.27,21.25,2022-04-16 15:51:06.960862
21.18,21.25,2022-04-16 15:51:17.675729
21.18,21.25,2022-04-16 15:51:28.390578
21.27,21.25,2022-04-16 15:51:39.105377
21.1,21.25,2022-04-16 15:51:49.820184
21.18,21.25,2022-04-16 15:52:00.531205
21.18,21.25,2022-04-16 15:52:11.246107
21.27,21.25,2022-04-16 15:52:21.960908
21.1,21.25,2022-04-16 15:52:32.675811
21.18,21.25,2022-04-16 15:52:43.390634
21.18,21.25,2022-04-16 15:52:54.105523
21.18,21.25,2022-04-16 15:53:04.820293
21.1,21.25,2022-04-16 15:53:15.535173
21.18,21.25,2022-04-16 15:53:26.246186
21.27,21.25,2022-04-16 15:53:36.960887
21.18,21.25,2022-04-16 15:53:47.675911
21.18,21.25,2022-04-16 15:53:58.390717
21.18,21.25,2022-04-16 15:54:09.105483
21.18,21.25,2022-04-16 15:54:19.820361
21.18,21.25,2022-04-16 15:54:30.535236
21.18,21.19,2022-04-16 15:54:41.250088
21.18,21.19,2022-04-16 15:54:51.961060
21.18,21.19,2022-04-16 15:55:02.675939
21.18,21.19,2022-04-16 15:55:13.390776
21.27,21.19,2022-04-16 15:55:24.105559
21.18,21.19,2022-04-16 15:55:34.820420
21.1,21.19,2022-04-16 15:55:45.535373
21.18,21.19,2022-04-16 15:55:56.250167
21.1,21.19,2022-04-16 15:56:06.964848
21.27,21.19,2022-04-16 15:56:17.676003
21.18,21.19,2022-04-16 15:56:28.390842
21.1,21.19,2022-04-16 15:56:39.105481
21.27,21.19,2022-04-16 15:56:49.820586
21.18,21.19,2022-04-16 15:57:00.535411
21.18,21.19,2022-04-16 15:57:11.250253
21.1,21.19,2022-04-16 15:57:21.965153
21.18,21.19,2022-04-16 15:57:32.679955
21.27,21.19,2022-04-16 15:57:43.394872
21.18,21.19,2022-04-16 15:57:54.105794
21.18,21.19,2022-04-16 15:58:04.820624
21.18,21.19,2022-04-16 15:58:15.535402
21.18,21.19,2022-04-16 15:58:26.250311
21.18,21.19,2022-04-16 15:58:36.965186
21.18,21.19,2022-04-16 15:58:47.680145
21.18,21.19,2022-04-16 15:58:58.394860
21.1,21.19,2022-04-16 15:59:09.109725
21.27,21.19,2022-04-16 15:59:19.820692
21.1,21.19,2022-04-16 15:59:30.535507
21.18,21.19,2022-04-16 15:59:41.250369
21.18,21.19,2022-04-16 15:59:51.965264
21.18,21.19,2022-04-16 16:00:02.680073
21.18,21.19,2022-04-16 16:00:13.394941
21.27,21.19,2022-04-16 16:00:24.109750
21.1,21.19,2022-04-16 16:00:34.824642
21.18,21.19,2022-04-16 16:00:45.535566
21.18,21.19,2022-04-16 16:00:56.250460
21.18,21.19,2022-04-16 16:01:06.965246
21.18,21.19,2022-04-16 16:01:17.680191
21.1,21.19,2022-04-16 16:01:28.394851
21.18,21.19,2022-04-16 16:01:39.109898
21.27,21.19,2022-04-16 16:01:49.824661
21.18,21.19,2022-04-16 16:02:00.539501
21.18,21.19,2022-04-16 16:02:11.250469
21.27,21.19,2022-04-16 16:02:21.965431
21.18,21.19,2022-04-16 16:02:32.680196
21.1,21.19,2022-04-16 16:02:43.395026
21.1,21.19,2022-04-16 16:02:54.109850
21.1,21.19,2022-04-16 16:03:04.824766
21.1,21.19,2022-04-16 16:03:15.539512
21.02,21.19,2022-04-16 16:03:26.254330
21.1,21.19,2022-04-16 16:03:36.965362
21.1,21.19,2022-04-16 16:03:47.680330
21.02,21.12,2022-04-16 16:03:58.395039
21.02,21.19,2022-04-16 16:04:09.109942
20.93,21.12,2022-04-16 16:04:19.824723
21.02,21.19,2022-04-16 16:04:30.539688
21.02,21.12,2022-04-16 16:04:41.254417
21.02,21.19,2022-04-16 16:04:51.969195
21.02,21.12,2022-04-16 16:05:02.680288
20.93,21.12,2022-04-16 16:05:13.395169
21.02,21.12,2022-04-16 16:05:24.109939
21.1,21.12,2022-04-16 16:05:34.824690
21.1,21.12,2022-04-16 16:05:45.539647
21.1,21.12,2022-04-16 16:05:56.254541
21.02,21.12,2022-04-16 16:06:06.969346
21.02,21.12,2022-04-16 16:06:17.684087
21.02,21.12,2022-04-16 16:06:28.395142
21.18,21.12,2022-04-16 16:06:39.110156
21.18,21.12,2022-04-16 16:06:49.824795
21.18,21.12,2022-04-16 16:07:00.539671
21.18,21.12,2022-04-16 16:07:11.254569
21.1,21.12,2022-04-16 16:07:21.969339
21.18,21.12,2022-04-16 16:07:32.684245
21.1,21.12,2022-04-16 16:07:43.395166
21.1,21.12,2022-04-16 16:07:54.110118
21.27,21.12,2022-04-16 16:08:04.824929
21.27,21.12,2022-04-16 16:08:15.539771
21.27,21.12,2022-04-16 16:08:26.254574
21.27,21.12,2022-04-16 16:08:36.969478
21.27,21.19,2022-04-16 16:08:47.684294
21.27,21.19,2022-04-16 16:08:58.399200
21.27,21.12,2022-04-16 16:09:09.110169
21.27,21.12,2022-04-16 16:09:19.824989
21.27,21.12,2022-04-16 16:09:30.539857
21.27,21.19,2022-04-16 16:09:41.254764
21.35,21.19,2022-04-16 16:09:51.969603
21.35,21.19,2022-04-16 16:10:02.684385
21.35,21.19,2022-04-16 16:10:13.399305
21.27,21.19,2022-04-16 16:10:24.114171
21.27,21.19,2022-04-16 16:10:34.825052
21.35,21.19,2022-04-16 16:10:45.539958
21.35,21.19,2022-04-16 16:10:56.254800
21.27,21.19,2022-04-16 16:11:06.969667
21.18,21.19,2022-04-16 16:11:17.684548
21.35,21.19,2022-04-16 16:11:28.399416
21.35,21.19,2022-04-16 16:11:39.113967
21.35,21.19,2022-04-16 16:11:49.829123
21.27,21.19,2022-04-16 16:12:00.540060
21.35,21.19,2022-04-16 16:12:11.254950
21.27,21.19,2022-04-16 16:12:21.969751
21.35,21.19,2022-04-16 16:12:32.684632
21.35,21.19,2022-04-16 16:12:43.399494
21.18,21.19,2022-04-16 16:12:54.114343
21.35,21.19,2022-04-16 16:13:04.829105
21.35,21.19,2022-04-16 16:13:15.543997
21.35,21.19,2022-04-16 16:13:26.254976
21.35,21.19,2022-04-16 16:13:36.969875
21.27,21.19,2022-04-16 16:13:47.684687
21.35,21.19,2022-04-16 16:13:58.399595
21.35,21.19,2022-04-16 16:14:09.114432
21.27,21.25,2022-04-16 16:14:19.829304
21.35,21.19,2022-04-16 16:14:30.544020
21.35,21.25,2022-04-16 16:14:41.258962
21.27,21.25,2022-04-16 16:14:51.969937
21.35,21.25,2022-04-16 16:15:02.684840
21.35,21.25,2022-04-16 16:15:13.399647
21.35,21.25,2022-04-16 16:15:24.114392
21.27,21.25,2022-04-16 16:15:34.829355
21.35,21.25,2022-04-16 16:15:45.544238
21.43,21.25,2022-04-16 16:15:56.258936
21.35,21.25,2022-04-16 16:16:06.973917
21.35,21.25,2022-04-16 16:16:17.684988
21.43,21.25,2022-04-16 16:16:28.399714
21.35,21.25,2022-04-16 16:16:39.114596
21.35,21.25,2022-04-16 16:16:49.829384
21.43,21.25,2022-04-16 16:17:00.544359
21.43,21.25,2022-04-16 16:17:11.259128
21.43,21.25,2022-04-16 16:17:21.974057
21.35,21.25,2022-04-16 16:17:32.688843
21.43,21.25,2022-04-16 16:17:43.403728
21.43,21.25,2022-04-16 16:17:54.114638
21.43,21.25,2022-04-16 16:18:04.829483
21.35,21.25,2022-04-16 16:18:15.544351
21.43,21.25,2022-04-16 16:18:26.259273
21.35,21.25,2022-04-16 16:18:36.974115
21.35,21.25,2022-04-16 16:18:47.688914
21.43,21.25,2022-04-16 16:18:58.403717
21.43,21.25,2022-04-16 16:19:09.118612
21.35,21.25,2022-04-16 16:19:19.833517
21.43,21.25,2022-04-16 16:19:30.544463
21.35,21.25,2022-04-16 16:19:41.259333
21.43,21.25,2022-04-16 16:19:51.974168
21.43,21.25,2022-04-16 16:20:02.689028
21.35,21.25,2022-04-16 16:20:13.403892
21.35,21.25,2022-04-16 16:20:24.118744
21.43,21.25,2022-04-16 16:20:34.833496
21.43,21.25,2022-04-16 16:20:45.548278
21.35,21.25,2022-04-16 16:20:56.259342
21.35,21.25,2022-04-16 16:21:06.974317
21.35,21.25,2022-04-16 16:21:17.689074
21.43,21.25,2022-04-16 16:21:28.403922
21.27,21.25,2022-04-16 16:21:39.118823
21.43,21.25,2022-04-16 16:21:49.833656
21.43,21.25,2022-04-16 16:22:00.548521
21.43,21.25,2022-04-16 16:22:11.263238
21.35,21.25,2022-04-16 16:22:21.978251
21.43,21.25,2022-04-16 16:22:32.689134
21.35,21.25,2022-04-16 16:22:43.403824
21.27,21.25,2022-04-16 16:22:54.118804
21.43,21.25,2022-04-16 16:23:04.833393
21.43,21.25,2022-04-16 16:23:15.548547
21.35,21.25,2022-04-16 16:23:26.263387
21.43,21.25,2022-04-16 16:23:36.978305
21.35,21.25,2022-04-16 16:23:47.693110
21.35,21.25,2022-04-16 16:23:58.407996
21.43,21.25,2022-04-16 16:24:09.118725
21.52,21.31,2022-04-16 16:24:19.833759
21.43,21.25,2022-04-16 16:24:30.548512
21.52,21.31,2022-04-16 16:24:41.263614
21.43,21.25,2022-04-16 16:24:51.978342
21.43,21.25,2022-04-16 16:25:02.693179
21.35,21.25,2022-04-16 16:25:13.407995
21.52,21.25,2022-04-16 16:25:24.122929
21.52,21.25,2022-04-16 16:25:34.833854
21.43,21.25,2022-04-16 16:25:45.548605
21.52,21.25,2022-04-16 16:25:56.263544
21.52,21.25,2022-04-16 16:26:06.978379
21.43,21.31,2022-04-16 16:26:17.693275
21.35,21.25,2022-04-16 16:26:28.408106
21.43,21.25,2022-04-16 16:26:39.122909
21.43,21.25,2022-04-16 16:26:49.837757
21.43,21.31,2022-04-16 16:27:00.552664
21.43,21.25,2022-04-16 16:27:11.263280
21.52,21.31,2022-04-16 16:27:21.978485
21.43,21.25,2022-04-16 16:27:32.693338
21.43,21.31,2022-04-16 16:27:43.408161
21.52,21.31,2022-04-16 16:27:54.122975
21.52,21.31,2022-04-16 16:28:04.837861
21.52,21.25,2022-04-16 16:28:15.552703
21.6,21.25,2022-04-16 16:28:26.267554
21.52,21.25,2022-04-16 16:28:36.978476
21.52,21.31,2022-04-16 16:28:47.693375
21.52,21.25,2022-04-16 16:28:58.408238
21.6,21.25,2022-04-16 16:29:09.123109
21.52,21.31,2022-04-16 16:29:19.838093
21.52,21.25,2022-04-16 16:29:30.552787
21.52,21.25,2022-04-16 16:29:41.267676
21.35,21.31,2022-04-16 16:29:51.982419
21.6,21.25,2022-04-16 16:30:02.697337
21.52,21.25,2022-04-16 16:30:13.408263
21.6,21.25,2022-04-16 16:30:24.123138
21.52,21.31,2022-04-16 16:30:34.837973
21.43,21.25,2022-04-16 16:30:45.552856
21.52,21.31,2022-04-16 16:30:56.267638
21.6,21.25,2022-04-16 16:31:06.982533
21.6,21.25,2022-04-16 16:31:17.697349
21.6,21.31,2022-04-16 16:31:28.412236
21.52,21.31,2022-04-16 16:31:39.123197
21.52,21.31,2022-04-16 16:31:49.837951
21.43,21.31,2022-04-16 16:32:00.552860
21.52,21.31,2022-04-16 16:32:11.267789
21.52,21.31,2022-04-16 16:32:21.982583
21.52,21.31,2022-04-16 16:32:32.697396
21.43,21.25,2022-04-16 16:32:43.412289
21.6,21.31,2022-04-16 16:32:54.127162
21.6,21.31,2022-04-16 16:33:04.838029
21.6,21.25,2022-04-16 16:33:15.552865
21.52,21.31,2022-04-16 16:33:26.267693
21.52,21.31,2022-04-16 16:33:36.982735
21.52,21.25,2022-04-16 16:33:47.697506
21.52,21.31,2022-04-16 16:33:58.412315
21.6,21.25,2022-04-16 16:34:09.127167
21.6,21.31,2022-04-16 16:34:19.841935
21.6,21.31,2022-04-16 16:34:30.552975
21.6,21.31,2022-04-16 16:34:41.267820
21.6,21.31,2022-04-16 16:34:51.982628
21.6,21.25,2022-04-16 16:35:02.697549
21.52,21.31,2022-04-16 16:35:13.412449
21.43,21.31,2022-04-16 16:35:24.127290
21.52,21.31,2022-04-16 16:35:34.842145
21.6,21.25,2022-04-16 16:35:45.556941
21.52,21.25,2022-04-16 16:35:56.271825
21.52,21.25,2022-04-16 16:36:06.982699
21.43,21.31,2022-04-16 16:36:17.697592
21.6,21.31,2022-04-16 16:36:28.412468
21.6,21.25,2022-04-16 16:36:39.127405
21.52,21.31,2022-04-16 16:36:49.841914
21.52,21.31,2022-04-16 16:37:00.557101
21.52,21.31,2022-04-16 16:37:11.271809
21.52,21.31,2022-04-16 16:37:21.986551
21.52,21.31,2022-04-16 16:37:32.697624
21.52,21.25,2022-04-16 16:37:43.412459
21.52,21.25,2022-04-16 16:37:54.127350
21.52,21.31,2022-04-16 16:38:04.842251
21.52,21.31,2022-04-16 16:38:15.557019
21.43,21.31,2022-04-16 16:38:26.271925
21.35,21.31,2022-04-16 16:38:36.986686
21.43,21.31,2022-04-16 16:38:47.701509
21.52,21.31,2022-04-16 16:38:58.412572
21.52,21.31,2022-04-16 16:39:09.127404
21.43,21.25,2022-04-16 16:39:19.842255
21.43,21.31,2022-04-16 16:39:30.557070
21.43,21.31,2022-04-16 16:39:41.271941
21.43,21.31,2022-04-16 16:39:51.986873
21.43,21.25,2022-04-16 16:40:02.701680
21.52,21.31,2022-04-16 16:40:13.416511
21.43,21.25,2022-04-16 16:40:24.131417
21.52,21.31,2022-04-16 16:40:34.842410
21.43,21.31,2022-04-16 16:40:45.557188
21.43,21.25,2022-04-16 16:40:56.271982
21.43,21.31,2022-04-16 16:41:06.986879
21.35,21.31,2022-04-16 16:41:17.701544
21.43,21.31,2022-04-16 16:41:28.416574
21.43,21.31,2022-04-16 16:41:39.131415
21.43,21.31,2022-04-16 16:41:49.847186
21.35,21.31,2022-04-16 16:42:00.561175
21.43,21.31,2022-04-16 16:42:11.272062
21.35,21.31,2022-04-16 16:42:21.986913
21.43,21.25,2022-04-16 16:42:32.701584
21.43,21.31,2022-04-16 16:42:43.416658
21.43,21.31,2022-04-16 16:42:54.131491
21.43,21.31,2022-04-16 16:43:04.846344
21.43,21.31,2022-04-16 16:43:15.561144
21.43,21.31,2022-04-16 16:43:26.276021
21.52,21.31,2022-04-16 16:43:36.986829
21.43,21.25,2022-04-16 16:43:47.701809
21.43,21.31,2022-04-16 16:43:58.416672
21.43,21.25,2022-04-16 16:44:09.131481
21.35,21.31,2022-04-16 16:44:19.846144
21.43,21.25,2022-04-16 16:44:30.561213
21.43,21.25,2022-04-16 16:44:41.276048
21.43,21.25,2022-04-16 16:44:51.990863
21.43,21.25,2022-04-16 16:45:02.705740
21.35,21.25,2022-04-16 16:45:13.416654
21.35,21.31,2022-04-16 16:45:24.131485
21.43,21.25,2022-04-16 16:45:34.846405
21.35,21.25,2022-04-16 16:45:45.561193
21.43,21.25,2022-04-16 16:45:56.276032
21.43,21.25,2022-04-16 16:46:06.990749
21.43,21.25,2022-04-16 16:46:17.705704
21.43,21.25,2022-04-16 16:46:28.420601
21.43,21.25,2022-04-16 16:46:39.135181
21.35,21.25,2022-04-16 16:46:49.846386
